road_id,barangay,split,manual_constraint_type,applied_constraint_type,display_constraint_type,review_constraint_type,predicted_constrained,predicted_probability,predicted_score_reg,prediction_status,nearest_known_constraint_dist_m,map_color,map_weight,map_opacity,routing_multiplier,avoid_priority,is_blocked,display_label,best_model,best_model_threshold
1840,Dapco,train,normal,normal,normal,normal,0,0.026803527,-0.107243374,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1841,A. O. Floirendo,val,normal,normal,normal,normal,0,0.03368012,-0.0013675392,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1842,A. O. Floirendo,train,normal,normal,normal,normal,0,0.040124483,0.06301069,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1843,Unknown,train,normal,normal,normal,normal,0,0.0591949,0.16501996,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1844,San Nicolas,train,normal,narrow_road,narrow_road,narrow_road,1,0.509275,0.24945067,new_predicted_constraint,1040.8588817559837,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1845,Tibungol,train,narrow_road,normal,normal,narrow_road,0,0.072600454,0.053268984,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1846,Tibungol,train,normal,normal,normal,normal,0,0.033988073,-0.17185806,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1847,A. O. Floirendo,val,normal,normal,normal,normal,0,0.04070079,0.07758413,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1848,Dapco,train,normal,normal,normal,normal,0,0.034671884,-0.067541346,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1849,Unknown,train,normal,normal,normal,normal,0,0.029737676,-0.038085088,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1850,Unknown,val,normal,normal,normal,normal,0,0.07048592,0.1661183,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1851,Santa Cruz,val,normal,normal,normal,normal,0,0.20477226,0.1776659,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1852,Datu Abdul Dadia,train,normal,narrow_road,narrow_road,narrow_road,1,0.4290067,0.10640367,new_predicted_constraint,185.66154977283807,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1853,Datu Abdul Dadia,train,normal,narrow_road,narrow_road,narrow_road,1,0.42392743,0.11288045,new_predicted_constraint,189.989128056213,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1854,Datu Abdul Dadia,train,normal,narrow_road,narrow_road,narrow_road,1,0.43837115,-0.00047744066,new_predicted_constraint,223.17177206743378,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1855,Nanyo,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.65483665,0.21112539,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1856,Dapco,train,normal,normal,normal,normal,0,0.03180905,-0.09184773,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1857,Unknown,train,normal,normal,normal,normal,0,0.050291352,-0.1206515,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1858,Unknown,test,normal,normal,normal,normal,0,0.027803618,-0.08259083,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1859,Unknown,test,normal,normal,normal,normal,0,0.026978046,-0.09431745,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1860,Santa Cruz,train,normal,normal,normal,normal,0,0.041758183,-0.16375573,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1861,Tagpore,train,normal,normal,normal,normal,0,0.04397193,-0.10133655,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1862,San Roque,train,normal,normal,normal,normal,0,0.056605455,0.054694965,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1863,Malativas,train,normal,narrow_road,narrow_road,narrow_road,1,0.28384468,0.19214566,new_predicted_constraint,825.277244953079,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1864,Waterfall,test,normal,narrow_road,narrow_road,narrow_road,1,0.31856495,0.28836116,new_predicted_constraint,100.93396344733439,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1865,Waterfall,train,normal,normal,normal,normal,0,0.09882392,0.092732325,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1866,Waterfall,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.45866928,0.4327526,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1867,Waterfall,test,narrow_road,narrow_road,narrow_road,narrow_road,1,0.40091953,0.3108889,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1868,Mabunao,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.4340365,0.3239141,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1869,Mabunao,test,normal,narrow_road,narrow_road,narrow_road,1,0.68472946,0.32947755,new_predicted_constraint,1071.5386036796444,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1870,Waterfall,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.36157206,0.3151708,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1871,Waterfall,val,normal,narrow_road,narrow_road,narrow_road,1,0.44342622,0.27073225,new_predicted_constraint,585.1173370145199,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1872,Cacao,train,normal,narrow_road,narrow_road,narrow_road,1,0.2839073,0.25368372,new_predicted_constraint,760.8122524969097,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1873,Cacao,train,normal,normal,normal,normal,0,0.24936646,0.19674668,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1874,Cacao,train,normal,narrow_road,narrow_road,narrow_road,1,0.7102395,0.3797353,new_predicted_constraint,1170.4919357251867,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1875,Waterfall,train,normal,normal,normal,normal,0,0.13625892,0.16959882,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1876,Buenavista,test,normal,normal,normal,normal,0,0.1189137,0.21444355,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1877,Buenavista,test,normal,normal,normal,normal,0,0.23096026,0.3358305,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1878,Buenavista,train,normal,normal,normal,normal,0,0.09233961,0.1694166,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1879,Buenavista,train,normal,normal,normal,normal,0,0.09396966,0.17006543,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1880,Buenavista,train,normal,normal,normal,normal,0,0.105805136,0.19261575,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1881,Mabunao,train,normal,narrow_road,narrow_road,narrow_road,1,0.3444614,0.36045963,new_predicted_constraint,1079.4941299554268,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1882,Mabunao,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.51616204,0.25621903,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1883,Unknown,test,normal,normal,normal,normal,0,0.03617449,-0.06749816,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1884,Kiotoy,test,normal,narrow_road,narrow_road,narrow_road,1,0.53567463,0.24129143,new_predicted_constraint,467.50632016814313,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1885,Santa Cruz,train,normal,normal,normal,normal,0,0.10136203,0.02378773,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1886,Malativas,val,normal,normal,normal,normal,0,0.108614795,0.010950476,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1887,Lower Panaga (Roxas),train,normal,normal,normal,normal,0,0.070130244,-0.071880385,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1888,Santo Niño (Pob.),test,normal,traffic_school,traffic_school,traffic_school,1,0.73820376,0.41856867,new_predicted_constraint,73.51827021366674,#FFE082,4,0.95,1.45,0,0,School traffic,GAT,0.28000000000000014
1889,Santo Niño (Pob.),test,normal,traffic_school,traffic_school,traffic_school,1,0.7100713,0.44000316,new_predicted_constraint,33.465726121092494,#FFE082,4,0.95,1.45,0,0,School traffic,GAT,0.28000000000000014
1890,San Francisco (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.83692366,0.4372372,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
1891,Kasilak,val,narrow_road,normal,normal,narrow_road,0,0.22775248,0.16450273,missed_manual_constraint,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1892,Cagangohan,test,normal,normal,normal,normal,0,0.276412,0.35909617,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1893,Cagangohan,test,normal,normal,normal,normal,0,0.08852384,0.04713368,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1894,J.P. Laurel,val,normal,normal,normal,normal,0,0.06512096,-0.10109238,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1895,J.P. Laurel,train,normal,normal,normal,normal,0,0.05911687,-0.051090404,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1896,J.P. Laurel,test,normal,normal,normal,normal,0,0.056664113,-0.09087868,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1897,J.P. Laurel,test,normal,normal,normal,normal,0,0.05643261,-0.102341995,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1898,J.P. Laurel,test,normal,normal,normal,normal,0,0.056358226,-0.11128102,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1899,New Pandan (Pob.),val,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.7015799,0.44888383,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1900,New Pandan (Pob.),val,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.7215817,0.5754652,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1901,New Pandan (Pob.),val,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.50466794,0.42602748,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1902,New Pandan (Pob.),val,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6923342,0.44972795,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1903,Santo Niño (Pob.),train,traffic_pnm,traffic_pnm,traffic_pnm,traffic_pnm,1,0.8001032,0.46147788,true_positive,,#FB8C00,5,0.95,1.6,3,0,PNM / night-market nearby traffic,GAT,0.28000000000000014
1904,J.P. Laurel,train,normal,normal,normal,normal,0,0.20497085,0.222088,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1905,J.P. Laurel,test,normal,normal,normal,normal,0,0.2127768,0.21043493,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1906,J.P. Laurel,test,normal,normal,normal,normal,0,0.26740727,0.23510583,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1907,J.P. Laurel,test,normal,normal,normal,normal,0,0.21187714,0.16675949,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1908,Cagangohan,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6914756,0.65310645,new_predicted_constraint,94.74569596863857,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1909,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.65514207,0.63198715,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1910,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6584022,0.62224036,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1911,Cagangohan,train,normal,normal,normal,normal,0,0.19514833,0.28681737,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1912,J.P. Laurel,train,normal,normal,normal,normal,0,0.2753706,0.23407952,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1913,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.66066515,0.65002006,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1914,Cagangohan,train,normal,normal,normal,normal,0,0.1883081,0.2699654,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1915,J.P. Laurel,train,normal,normal,normal,normal,0,0.06670278,-0.07020958,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1916,Cagangohan,test,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6264865,0.5162679,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1917,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6960188,0.39867306,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1918,Manay,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8867233,0.47869933,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1919,Manay,val,narrow_road,narrow_road,narrow_road,narrow_road,1,0.8907436,0.50347716,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1920,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.874506,0.47718197,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1921,Manay,train,narrow_road,narrow_road,narrow_road,narrow_road,1,0.6673571,0.36258072,true_positive,,#E53935,5,0.95,1.45,2,0,Narrow road,GAT,0.28000000000000014
1922,J.P. Laurel,train,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.28225142,0.2774095,new_predicted_constraint,953.3744416813192,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1923,Cagangohan,test,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.65557665,0.6515252,new_predicted_constraint,70.2665898288204,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1924,Cagangohan,test,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.64690703,0.6351586,new_predicted_constraint,62.249209362331925,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1925,Cagangohan,test,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6020814,0.5898291,new_predicted_constraint,185.54237249617245,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1926,Cagangohan,test,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6020814,0.5898291,new_predicted_constraint,202.5547488816475,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1927,J.P. Laurel,train,normal,normal,normal,normal,0,0.23036405,0.13626397,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1928,Cagangohan,train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.6927394,0.676648,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1929,New Pandan (Pob.),val,normal,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.4546233,0.3043058,new_predicted_constraint,86.3031230902081,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1930,San Francisco (Pob.),train,traffic_school,traffic_school,traffic_school,traffic_school,1,0.62440705,0.49168766,true_positive,,#FFE082,4,0.95,1.45,0,0,School traffic,GAT,0.28000000000000014
1931,New Visayas,train,normal,traffic_general,traffic_general,traffic_general,1,0.34156826,0.4029166,new_predicted_constraint,108.91833052981956,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
1932,Gredu (Pob.),train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.8592043,0.37731808,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
1933,Gredu (Pob.),train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.81789315,0.39728498,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
1934,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.6825064,0.5667779,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
1935,Gredu (Pob.),val,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.6825064,0.5667779,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
1936,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.41111726,0.41559863,new_predicted_constraint,72.92511905077117,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
1937,Gredu (Pob.),train,narrow_road_severe,narrow_road_severe,narrow_road_severe,narrow_road_severe,1,0.81667876,0.39727312,true_positive,,#B71C1C,6,0.98,1.8,4,0,Severe narrow road,GAT,0.28000000000000014
1938,San Francisco (Pob.),train,normal,traffic_general,traffic_general,traffic_general,1,0.4307468,0.47994018,new_predicted_constraint,30.155735871743488,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
1939,Santo Niño (Pob.),test,traffic_pnm,traffic_pnm,traffic_pnm,traffic_pnm,1,0.7470695,0.43335086,true_positive,,#FB8C00,5,0.95,1.6,3,0,PNM / night-market nearby traffic,GAT,0.28000000000000014
1940,New Visayas,val,normal,traffic_general,traffic_general,traffic_general,1,0.48882893,0.36233854,new_predicted_constraint,78.40132021214082,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
1941,New Pandan (Pob.),train,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,traffic_nightmarket,1,0.4550715,0.27845028,true_positive,,#E65100,5,0.95,1.75,4,0,Night-market area,GAT,0.28000000000000014
1942,Santo Niño (Pob.),test,construction,construction,construction,construction,1,0.7324626,0.40434957,true_positive,,#6A1B9A,6,0.98,3.0,5,1,Road construction,GAT,0.28000000000000014
1943,Santo Niño (Pob.),test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.7751108,0.48568207,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
1944,Gredu (Pob.),train,traffic_general,traffic_general,traffic_general,traffic_general,1,0.89916354,0.52954036,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
1945,San Francisco (Pob.),test,construction,construction,construction,construction,1,0.9036848,0.70420474,true_positive,,#6A1B9A,6,0.98,3.0,5,1,Road construction,GAT,0.28000000000000014
1946,Santo Niño (Pob.),test,construction,construction,construction,construction,1,0.84417707,0.5976819,true_positive,,#6A1B9A,6,0.98,3.0,5,1,Road construction,GAT,0.28000000000000014
1947,Santo Niño (Pob.),test,construction,construction,construction,construction,1,0.8961816,0.702732,true_positive,,#6A1B9A,6,0.98,3.0,5,1,Road construction,GAT,0.28000000000000014
1948,San Francisco (Pob.),test,traffic_general,traffic_general,traffic_general,traffic_general,1,0.81621826,0.48645467,true_positive,,#FFD54F,4,0.95,1.35,2,0,General traffic,GAT,0.28000000000000014
1949,Unknown,train,normal,normal,normal,normal,0,0.05845504,0.06448318,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1950,Unknown,val,normal,normal,normal,normal,0,0.051149752,0.053761452,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1951,Unknown,train,normal,normal,normal,normal,0,0.025082553,-0.16143417,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1952,Unknown,train,normal,normal,normal,normal,0,0.050403055,0.07091084,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1953,Unknown,train,normal,normal,normal,normal,0,0.07761829,0.13476777,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1954,Unknown,train,normal,normal,normal,normal,0,0.07498954,0.12894183,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
1955,Unknown,train,normal,normal,normal,normal,0,0.05756568,0.15521194,true_negative,,#B0BEC5,2,0.35,1.0,0,0,Normal road,GAT,0.28000000000000014
